ICDAR;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=3154|https://www.computer.org/csdl/proceedings/icdar/1993/4960/00/index.html;0-8186-4960-7;conf/icdar/1993;2019-02-11;IEEE Computer Society;N/A;2nd International Conference Document Analysis and Recognition, ICDAR '93, October 20-22, 1993, Tsukuba City, Japan;N/A;1993.0;Tsukuba City,Japan
ACNS;Allison Bishop Lewko|Michalis Polychronakis|Tal Malkin|Vladimir Kolesnikov;https://doi.org/10.1007/978-3-319-28166-7;978-3-319-28165-0;conf/acns/2015;2017-05-23;Springer;Lecture Notes in Computer Science;Applied Cryptography and Network Security - 13th International Conference, ACNS 2015, New York, NY, USA, June 2-5, 2015, Revised Selected Papers;9092;2015.0;New York,NY,USA
SpringSim (ANSS);N/A;http://dl.acm.org/citation.cfm?id=2664292;N/A;conf/springsim/2014-2;2014-09-19;SCS/ACM;N/A;Proceedings of the 47th Annual Simulation Symposium, part of the 2014 Spring Simulation Multiconference, SpringSim '14, Tampa, FL, USA, April 13-16, 2014;N/A;2014.0;Tampa
FIMH;Daniel Rueckert|Nicolas Smith|Sébastien Ourselin;https://doi.org/10.1007/978-3-642-38899-6;978-3-642-38898-9;conf/fimh/2013;2017-05-21;Springer;Lecture Notes in Computer Science;Functional Imaging and Modeling of the Heart - 7th International Conference, FIMH 2013, London, UK, June 20-22, 2013. Proceedings;7945;2013.0;Modeling,London,UK
STIL;N/A;http://aclweb.org/anthology/W13-4800|https://aclanthology.info/volumes/proceedings-of-the-9th-brazilian-symposium-in-information-and-human-language-technology;N/A;conf/stil/2013;2018-01-15;Brazilian Computer Society;N/A;Proceedings of the 9th Brazilian Symposium in Information and Human Language Technology, STIL 2013, Fortaleza, Brazil, October 21-23, 2013;N/A;2013.0;STIL,Fortaleza,Brazil
CSEDU (2);Bruce M. McLaren|Gennaro Costagliola|James Onohuome Uhomoibhi|Susan Zvacek;N/A;N/A;conf/csedu/2016-2;2017-04-05;SciTePress;N/A;CSEDU 2016 - Proceedings of the 8th International Conference on Computer Supported Education, Volume 2, Rome, Italy, April 21-23, 2016.;N/A;2016.0;Rome,Italy
COMSWARE;G. Venkatesh|Henning Schulzrinne|Sanjoy Paul;http://eudl.eu/proceedings/COMSWARE/2007|http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4267954;1-4244-0614-5;conf/comsware/2007;2015-03-24;IEEE;N/A;Proceedings of the Second International Conference on COMmunication System softWAre and MiddlewaRE (COMSWARE 2007), January 7-12, 2007, Bangalore, India;N/A;2007.0;India
UsARE@ICSE;N/A;http://dl.acm.org/citation.cfm?id=2667081|http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6220304;978-1-4673-1845-7;conf/icse/2012usare;2015-05-06;IEEE;N/A;First International Workshop on Usability and Accessibility Focused Requirements Engineering, UsARE 2012, Zurich, Switzerland, June 4, 2012;N/A;2012.0;Zurich,Switzerland
SQAMIA;Zoran Budimac;http://ceur-ws.org/Vol-1053|http://nbn-resolving.de/urn:nbn:de:0074-1053-7;N/A;conf/sqamia/2013;2016-05-30;CEUR-WS.org;CEUR Workshop Proceedings;Proceedings of the 2nd Workshop on Software Quality Analysis, Monitoring, Improvement, and Applications, Novi Sad, Serbia, September 15-17, 2013.;1053;2013.0;Serbia
CyberSec;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7489990|https://www.computer.org/csdl/proceedings/cybersec/2015/8499/00/index.html;978-1-4673-8499-5;conf/cybersec/2015;2016-06-21;IEEE Computer Society;N/A;Fourth International Conference on Cyber Security, Cyber Warfare, and Digital Forensic, CyberSec 2015, Jakarta, Indonesia, October 29-31, 2015;N/A;2015.0;Jakarta,Indonesia
ALCOSP;Erdal Kayacan;http://www.ifac-papersonline.net/Adaptation_and_Learning_in_Control_and_Signal_Processing/10th_IFAC_International_Workshop_on_the_Adaptation_and_Learning_in_Control_and_Signal_Processing__2010/index.html;978-3-902661-85-2;conf/alcosp/2010;2014-12-01;International Federation of Automatic Control;N/A;10th IFAC International Workshop on the Adaptation and Learning in Control and Signal Processing, ALCOSP 2010, Istanbul, Turkey, August 26-28, 2010.;N/A;2010.0;Istanbul,Turkey
ICIAR;Aurélio J. C. Campilho|Mohamed Kamel;https://doi.org/10.1007/978-3-319-20801-5;978-3-319-20800-8;conf/iciar/2015;2017-06-04;Springer;Lecture Notes in Computer Science;Image Analysis and Recognition - 12th International Conference, ICIAR 2015, Niagara Falls, ON, Canada, July 22-24, 2015, Proceedings;9164;2015.0;ON,Canada
HSCC;Frits W. Vaandrager|Jan H. van Schuppen;https://doi.org/10.1007/3-540-48983-5;3-540-65734-7;conf/hybrid/1999;2017-05-23;Springer;Lecture Notes in Computer Science;Hybrid Systems: Computation and Control, Second International Workshop, HSCC'99, Berg en Dal, The Netherlands, March 29-31, 1999, Proceedings;1569;1999.0;The Netherlands
FFER/DLPR@ICPR;Chunhua Shen|Gang Hua 0001|Gui-Song Xia|Jingdong Wang|Kamal Nasrollahi|Meina Kan|Qiang Ji|Shiguang Shan|Shuicheng Yan|Thomas B. Moeslund|Xiang Bai|Yangqing Jia|Yi Fang 0006|Zhaoxiang Zhang;https://doi.org/10.1007/978-3-030-12177-8;978-3-030-12176-1|978-3-030-12177-8;conf/icpr/2018ffer;2019-01-22;Springer;Lecture Notes in Computer Science;Video Analytics. Face and Facial Expression Recognition - Third International Workshop, FFER 2018, and Second International Workshop, DLPR 2018, Beijing, China, August 20, 2018, Revised Selected Papers;11264;2019.0;Beijing,China
J. Data Semantics I;Karl Aberer|Salvatore T. March|Stefano Spaccapietra;https://doi.org/10.1007/b14200;3-540-20407-5;journals/jods/2003;2017-05-29;Springer;Lecture Notes in Computer Science;Journal on Data Semantics I;2800;2003.0;N/A
BCI;Costin Badica|Florin Leon|George Eleftherakis|Mirel Cosulschi|Yannis Manolopoulos;http://dl.acm.org/citation.cfm?id=2801081;978-1-4503-3335-1;conf/bci/2015;2015-08-14;ACM;N/A;Proceedings of the 7th Balkan Conference on Informatics Conference, BCI '15, Craiova, Romania, September 2-4, 2015;N/A;2015.0;Craiova,Romania
IAAI;Howard E. Shrobe|Jan Aikins;N/A;N/A;conf/iaai/1995;2012-12-18;AAAI Press;N/A;Proceedings of the Seventh Conference on Innovative Applications of Artificial Intelligence, IAAI 1995, Montreal, Quebec, Canada, August 20-23, 1995;N/A;1995.0;Montreal,Quebec,Canada
EC-Web;Birgit Pröll|Hannes Werthner|Kurt Bauknecht;https://doi.org/10.1007/11823865;3-540-37743-3;conf/ecweb/2006;2017-06-02;Springer;Lecture Notes in Computer Science;E-Commerce and Web Technologies, 7th International Conference, EC-Web 2006, Krakow, Poland, September 5-7, 2006, Proceedings;4082;2006.0;Krakow,Poland
CDS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5555|http://www.computer.org/csdl/proceedings/cds/1998/8451/00/index.html;0-8186-8451-8;conf/cds/1998;2015-04-22;IEEE Computer Society;N/A;Fourth International Conference on Configurable Distributed Systems, 1998, Proceedings, Annapolis, MA, USA, 6 May, 1998;N/A;1998.0;N/A
ISICA;Xiang Li|Yong Liu|Zhenhua Li|Zhihua Cai;https://doi.org/10.1007/978-3-642-34289-9;978-3-642-34288-2;conf/isica/2012;2017-05-23;Springer;Communications in Computer and Information Science;Computational Intelligence and Intelligent Systems - 6th International Symposium, ISICA 2012, Wuhan, China, October 27-28, 2012. Proceedings;316;2012.0;Wuhan,China
HPDC;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=996;0-8186-6395-2;conf/hpdc/1994;2014-08-06;IEEE;N/A;Proceedings of the Third International Symposium on High Performance Distributed Computing, HPDC '94, San Francisco, CA, USA, April 2-5, 1994.;N/A;1994.0;San Francisco,CA, USA
NetGames;Adrian David Cheok|Yutaka Ishibashi;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6995186;978-1-4799-6882-4;conf/netgames/2014;2015-01-19;IEEE;N/A;13th Annual Workshop on Network and Systems Support for Games, NetGames 2014, Nagoya, Japan, December 4-5, 2014;N/A;2014.0;Nagoya,Japan
SBD@SIGMOD;Le Gruenwald|Sven Groppe;http://dl.acm.org/citation.cfm?id=3208352;N/A;conf/sigmod/2018sbd;2018-05-13;ACM;N/A;Proceedings of the International Workshop on Semantic Big Data, SBD@SIGMOD 2018, Houston, TX, USA, June 10, 2018;N/A;2018.0;Houston,TX,USA
Computer Graphics and Imaging;M. H. Hamza;N/A;0-88986-514-0;conf/cgim/2005;2006-03-30;IASTED/ACTA Press;N/A;Proceedings of the Eighth IASTED International Conference on Computer Graphics and Imaging, CGIM 2005, Honolulu, Hawaii, USA, August 15-17, 2005;N/A;2005.0;Honolulu,Hawaii,USA
IJCAI;Patrick J. Hayes;http://ijcai.org/proceedings/1981-1|http://ijcai.org/proceedings/1981-2;N/A;conf/ijcai/1981;2016-07-19;William Kaufmann;N/A;Proceedings of the 7th International Joint Conference on Artificial Intelligence, IJCAI '81, Vancouver, BC, Canada, August 24-28, 1981;N/A;1981.0;Vancouver,BC,Canada
Petri Nets;Grzegorz Rozenberg|Wolfgang Reisig;https://doi.org/10.1007/3-540-65306-6;3-540-65306-6;conf/ac/1996petri1;2017-05-23;Springer;Lecture Notes in Computer Science;Lectures on Petri Nets I: Basic Models, Advances in Petri Nets, the volumes are based on the Advanced Course on Petri Nets, held in Dagstuhl, September 1996;1491;1998.0;N/A
WRAC;Christopher A. Rouff|James L. Rash|Michael G. Hinchey|Patricia Rago|Roy Sterritt|Walt Truszkowski;https://doi.org/10.1007/11964995;978-3-540-69265-2;conf/wrac/2005;2017-05-30;Springer;Lecture Notes in Computer Science;Innovative Concepts for Autonomic and Agent-Based Systems, Second International Workshop on Radical Agent Concepts, WRAC 2005, Greenbelt, MD, USA, September 20-22, 2005. Revised Papers;3825;2006.0;WRAC,MD,USA
ECC;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7069760;N/A;conf/eucc/2009;2019-02-12;IEEE;N/A;European Control Conference, ECC 2009, Budapest, Hungary, 23-26 August 2009;N/A;2009.0;Budapest,Hungary
COLT;Jyrki Kivinen|Robert H. Sloan;https://doi.org/10.1007/3-540-45435-7;3-540-43836-X;conf/colt/2002;2017-05-26;Springer;Lecture Notes in Computer Science;Computational Learning Theory, 15th Annual Conference on Computational Learning Theory, COLT 2002, Sydney, Australia, July 8-10, 2002, Proceedings;2375;2002.0;Sydney,Australia
ECMS;Claudia Archetti|Fabio Baronio|Flaminio Squazzoni|Marco Castellani;https://doi.org/10.7148/2014;978-0-9564944-8-1;conf/ecms/2014;2017-05-25;European Council for Modeling and Simulation;N/A;28th European Conference on Modelling and Simulation, ECMS 2014, Brescia, Italy, May 27-30, 2014;N/A;2014.0;Italy
WER;Jaelson Castro|Julio Cesar Sampaio do Prado Leite;N/A;N/A;conf/wer/1998;2004-07-07;N/A;N/A;Anais do WER98 - Workshop em Engenharia de Requisitos, Maringá-PR, Brasil, Outubro 12, 1998;N/A;1998.0;N/A
3DCVE@VR;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7562834|https://www.computer.org/csdl/proceedings/3dcve/2016/2138/00/index.html;978-1-5090-2138-3;conf/vr/20163dcve;2019-02-15;IEEE Computer Society;N/A;IEEE Third VR International Workshop on Collaborative Virtual Environments, 3DCVE@VR 2016, Greenville, SC, USA, March 20, 2016;N/A;2016.0;Greenville,SC,USA
MMSys;Ketan Mayer-Patel|Wu-chi Feng;N/A;978-1-60558-914-5;conf/mmsys/2010;2011-11-29;ACM;N/A;Proceedings of the First Annual ACM SIGMM Conference on Multimedia Systems, MMSys 2010, Phoenix, Arizona, USA, February 22-23, 2010;N/A;2010.0;Phoenix,Arizona,USA
PARLE;A. J. Nijman|J. W. de Bakker|Philip C. Treleaven;https://doi.org/10.1007/3-540-17945-3;3-540-17945-3;conf/parle/1987-2;2017-05-19;Springer;Lecture Notes in Computer Science;PARLE, Parallel Architectures and Languages Europe, Volume II: Parallel Languages, Eindhoven, The Netherlands, June 15-19, 1987, Proceedings;259;1987.0;PARLE,Eindhoven,The Netherlands
Electronic Imaging: Nonlinear Image Processing;Edward R. Dougherty|Jaakko T. Astola;https://www.spiedigitallibrary.org/conference-proceedings-of-SPIE/3961.toc;9780819435798;conf/einip/2000;2018-05-23;SPIE;SPIE Proceedings;Nonlinear Image Processing XI, Electronic Imaging, San Jose, CA, United States, 22-28 January 2000;3961;2000.0;San Jose,CA,United States
ICACCI;K. Gopalan|Sabu M. Thampi;http://dl.acm.org/citation.cfm?id=2345396;978-1-4503-1196-0;conf/icacci/2012;2012-11-15;ACM;N/A;2012 International Conference on Advances in Computing, Communications and Informatics, ICACCI '12, Chennai, India, August 3-5, 2012;N/A;2012.0;Chennai,India
TOOLS (29);N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6320|https://www.computer.org/csdl/proceedings/tools/1999/0275/00/index.html;0-7695-0275-X;conf/tools/29-1999;2016-05-27;IEEE Computer Society;N/A;TOOLS Europe 1999: 29th International Conference on Technology of Object-Oriented Languages and Systems, 7-10 June 1999, Nancy, France;N/A;1999.0;Nancy,France
CDC;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7027307;978-1-4799-7746-8;conf/cdc/2014;2015-02-18;IEEE;N/A;53rd IEEE Conference on Decision and Control, CDC 2014, Los Angeles, CA, USA, December 15-17, 2014;N/A;2014.0;Los Angeles,CA,USA
eScience;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4030972|http://www.computer.org/csdl/proceedings/e-science/2006/2734/00/index.html;0-7695-2734-5;conf/eScience/2006;2014-11-06;IEEE Computer Society;N/A;Second International Conference on e-Science and Grid Technologies (e-Science 2006), 4-6 December 2006, Amsterdam, The Netherlands;N/A;2006.0;Amsterdam,The Netherlands
PoEM;Anne Persson|Janis Stirna;N/A;978-3-540-89217-5;conf/ifip8-1/2008;2008-11-23;Springer;Lecture Notes in Business Information Processing;The Practice of Enterprise Modeling, First IFIP WG 8.1 Working Conference, PoEM 2008, Stockholm, Sweden, November 12-13, 2008. Proceedings;15;2009.0;Stockholm,Sweden
Memetic Computing;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6596004;978-1-4673-5891-0;conf/memetic/2013;2014-06-24;IEEE;N/A;2013 IEEE Workshop on Memetic Computing, MC 2013, Singapore, Singapore, April 16-19, 2013;N/A;2013.0;Singapore,Singapore
FSKD;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6227654;978-1-4673-0025-4;conf/fskd/2012;2016-01-21;IEEE;N/A;9th International Conference on Fuzzy Systems and Knowledge Discovery, FSKD 2012, 29-31 May 2012, Chongqing, China;N/A;2012.0;Chongqing,China
ESOP;Neil D. Jones;https://doi.org/10.1007/3-540-52592-0;3-540-52592-0;conf/esop/1990;2017-05-19;Springer;Lecture Notes in Computer Science;ESOP'90, 3rd European Symposium on Programming, Copenhagen, Denmark, May 15-18, 1990, Proceedings;432;1990.0;Denmark
WS-FM;Chun Ouyang|Emilio Tuosto;https://doi.org/10.1007/978-3-319-08260-8;978-3-319-08259-2;conf/wsfm/2013;2017-05-26;Springer;Lecture Notes in Computer Science;Web Services and Formal Methods - 10th International Workshop, WS-FM 2013, Beijing, China, August 2013, Revised Selected Papers;8379;2014.0;Beijing,China
DaMoN;Anastassia Ailamaki|Peter A. Boncz|Stefan Manegold;https://doi.org/10.1145/1114252;N/A;conf/damon/2005;2018-11-06;N/A;N/A;Workshop on Data Management on New Hardware, DaMoN 2005, Baltimore, Maryland, USA, June 12, 2005;N/A;2005.0;DaMoN,Baltimore,Maryland,USA
LEET;Engin Kirda;https://www.usenix.org/conference/leet12;N/A;conf/leet/2012;2018-07-04;USENIX Association;N/A;5th USENIX Workshop on Large-Scale Exploits and Emergent Threats, LEET '12, San Jose, CA, USA, April 24, 2012;N/A;2012.0;San Jose,CA,USA
DCPS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7587771|https://www.computer.org/csdl/proceedings/dcps/2016/1150/00/index.html;978-1-5090-1150-6;conf/cpsweek/2016dcps;2016-10-19;IEEE Computer Society;N/A;1st CPSWeek Workshop on Declarative Cyber-Physical Systems, DCPS 2016, Vienna, Austria, April 12, 2016;N/A;2016.0;Vienna,Austria
WLP / WFLP;Janis Voigtländer|Sibylle Schwarz;http://arxiv.org/abs/1701.00148|https://doi.org/10.4204/EPTCS.234;N/A;journals/corr/SchwarzV17;2018-09-12;N/A;EPTCS;Proceedings 29th and 30th Workshops on (Constraint) Logic Programming and 24th International Workshop on Functional and (Constraint) Logic Programming, and 24th International Workshop on Functional and (Constraint) Logic Programming, WLP 2015 / WLP 2016 / WFLP 2016, Dresden and Leipzig, Germany, 22nd September 2015 and 12-14th September 2016.;234;2017.0;WLP,Dresden,Leipzig,Germany
FIRA RoboWorld Congress;Anton Satria Prabuwono|Jacky Baltes|Khairuddin Omar|Md. Jan Nordin|Mohammad Faidzul Nasrudin|Prahlad Vadakkepat|Shamsudin H. M. Amin|Siti Norul Huda Sheikh Abdullah|Wan Zuha Wan Hassan;https://doi.org/10.1007/978-3-642-40409-2;978-3-642-40408-5;conf/fira/2013;2017-06-15;Springer;Communications in Computer and Information Science;Intelligent Robotics Systems: Inspiring the NEXT - 16th FIRA RoboWorld Congress, FIRA 2013, Kuala Lumpur, Malaysia, August 24-29, 2013. Proceedings;376;2013.0;Kuala Lumpur,Malaysia
Trends in Functional Programming;Marco T. Morazán|Peter Achten|Pieter W. M. Koopman;N/A;978-1-84150-277-9;conf/sfp/2008;2017-03-29;Intellect;Trends in Functional Programming;Proceedings of the Nineth Symposium on Trends in Functional Programming, TFP 2008, Nijmegen, The Netherlands, May 26-28, 2008.;9;2008.0;The Netherlands
GWAI;Hans Jürgen Ohlbach;https://doi.org/10.1007/BFb0018988;3-540-56667-8;conf/ki/1992;2017-05-20;Springer;Lecture Notes in Computer Science;GWAI-92: Advances in Artificial Intelligence, 16th German Conference on Artificial Intelligence, Bonn, Germany, August 31 - September 3, 1992, Proceedings;671;1993.0;Bonn,Germany
Computation, Physics and Beyond;André Nies|Bakhadyr Khoussainov|Michael J. Dinneen;https://doi.org/10.1007/978-3-642-27654-5;978-3-642-27653-8;conf/birthday/2012calude;2017-05-23;Springer;Lecture Notes in Computer Science;Computation, Physics and Beyond - International Workshop on Theoretical Computer Science, WTCS 2012, Dedicated to Cristian S. Calude on the Occasion of His 60th Birthday, Auckland, New Zealand, February 21-24, 2012, Revised Selected and Invited Papers;7160;2012.0;Auckland,New Zealand
Software Engineering (Workshops);Andreas Schweiger|Andreas Vogelsang|André van Hoorn|Björn Annighöfer|Eric Schmieders|Ina Schaefer|Kurt Schneider|Marco Konersmann|Marco Kuhrmann|Marina Reich|Reiner Jung|Robert Heinrich|Steffen Helke|Stephan Krusche;http://ceur-ws.org/Vol-2308|http://nbn-resolving.de/urn:nbn:de:0074-2308-1;N/A;conf/se/2019w;2019-02-22;CEUR-WS.org;CEUR Workshop Proceedings;Proceedings of the Workshops of the Software Engineering Conference 2019, Stuttgart, Germany, February 19, 2019.;2308;2019.0;Stuttgart,Germany
BIOSTEC (Selected Papers);Ana L. N. Fred|Hugo Gamboa|Joaquim Filipe;https://doi.org/10.1007/978-3-642-11721-3|https://www.wikidata.org/entity/Q27837998;978-3-642-11720-6;conf/biostec/2009ccis;2018-11-30;N/A;Communications in Computer and Information Science;Biomedical Engineering Systems and Technologies - International Joint Conference, BIOSTEC 2009 Porto, Portugal, January 14-17, 2009, Revised Selected Papers;52;2010.0;Porto,Portugal
EduSymp@MoDELS;Arnon Sturm|Tony Clark;http://ceur-ws.org/Vol-1555|http://nbn-resolving.de/urn:nbn:de:0074-1555-1;N/A;conf/models/2015edusym;2016-05-30;CEUR-WS.org;CEUR Workshop Proceedings;Proceedings of the MODELS Educators Symposium co-located with the ACM/IEEE 18th International Conference on Model Driven Engineering Languages and Systems (MODELS 2015), Ottawa, Canada, September 29, 2015.;1555;2016.0;Ottawa,Canada
EACL;Antonio Zampolli|Giacomo Ferrari;http://aclweb.org/anthology/E/E83/;N/A;conf/eacl/1983;2017-08-17;The Association for Computer Linguistics;N/A;EACL 1983, 1st Conference of the European Chapter of the Association for Computational Linguistics, September 1-2, 1983, Pisa, Italy;N/A;1983.0;Italy
